x,y,Depth,SST,NPP,DistToCAS,EKE,off.set,LinkID
277984.6181,538253.9925,3100.3208,20.7782,1026.6157,31109.3828,0.0102,1e+08,1015
287984.6181,538253.9925,3152.428,20.9045,951.6972,25614.9902,0.0112,1e+08,1016
297984.6181,538253.9925,3198.2156,20.9564,885.1246,23111.2168,0.0118,1e+08,1017
307984.6181,538253.9925,3220.3286,20.8276,813.9915,22484.7578,0.012,1e+08,1018
317984.6181,538253.9925,3242.6545,20.6708,810.6093,16443.7461,0.0119,1e+08,1019
327984.6181,538253.9925,3249.2424,20.4864,871.3351,7336.3823,0.0113,1e+08,1020
337984.6181,538253.9925,3329.5034,20.3464,891.1857,880.7627,0.0107,1e+08,1021
347984.6181,538253.9925,3298.3181,20.2208,922.4163,7136.1567,0.0104,1e+08,1022
357984.6181,538253.9925,3320.0955,20.2018,925.3852,16406.8691,0.0102,1e+08,1023
367984.6181,538253.9925,3371.5364,20.2246,866.0107,24389.6484,0.0113,1e+08,1024
377984.6181,538253.9925,3440.6677,20.3501,754.7372,27536.8926,0.0127,1e+08,1025
387984.6181,538253.9925,3505.2178,20.4387,678.7821,21783.8223,0.0191,1e+08,1026
397984.6181,538253.9925,3575.4607,20.4927,715.3544,15129.0586,0.0276,1e+08,1027
407984.6181,538253.9925,3668.7058,20.4475,811.3167,8279.2988,0.0405,1e+08,1028
417984.6181,538253.9925,3787.2524,20.3789,875.1562,2522.0835,0.0569,1e+08,1029
427984.6181,538253.9925,3885.8757,20.4437,895.0787,4948.082,0.0662,1e+08,1030
437984.6181,538253.9925,3973.6194,20.5745,969.8752,10520.3691,0.0641,1e+08,1031
447984.6181,538253.9925,4042.6875,20.8594,1031.4058,10677.1514,0.0588,1e+08,1032
457984.6181,538253.9925,4093.4409,21.2801,989.4903,9602.2324,0.0428,1e+08,1033
467984.6181,538253.9925,4135.9927,21.8089,848.0558,15318.8145,0.0265,1e+08,1034
477984.6181,538253.9925,4202.4321,22.4228,884.7208,23835.957,0.0201,1e+08,1035
487984.6181,538253.9925,4260.1382,23.0553,1053.7057,33156.543,0.0134,1e+08,1036
497984.6181,538253.9925,4312.4438,23.5676,1120.9517,42780.7344,0.0271,1e+08,1037
507984.6181,538253.9925,4372.6362,24.0865,1119.7218,51999.2227,0.0451,1e+08,1038
517984.6181,538253.9925,4429.0762,24.6032,1080.6327,56520.9766,0.1008,1e+08,1039
527984.6181,538253.9925,4472.8066,25.0568,940.3145,52672.3008,0.1771,1e+08,1040
537984.6181,538253.9925,4496.2783,25.467,820.2845,46401.3906,0.2378,1e+08,1041
-22015.3819,528253.9925,77.1741,19.8379,1144.6375,17839.002,6e-04,1e+08,1042
-12015.3819,528253.9925,90.4817,19.6749,1145.5753,11297.9678,7e-04,1e+08,1043
-2015.3819,528253.9925,277.7982,19.4883,1076.9965,4175.5879,0.0012,1e+08,1044
7984.6181,528253.9925,798.3121,19.3409,1012.0169,2065.8848,0.0017,1e+08,1045
17984.6181,528253.9925,1507.9407,19.2114,967.5039,2156.9426,0.0021,1e+08,1046
27984.6181,528253.9925,1927.9185,19.2134,935.7834,1191.3275,0.0024,1e+08,1047
37984.6181,528253.9925,2199.4939,19.2593,936.4731,4074.0945,0.0023,1e+08,1048
47984.6181,528253.9925,2420.814,19.4002,949.3539,5061.4961,0.0018,1e+08,1049
57984.6181,528253.9925,2524.8889,19.497,1018.6868,5588.0093,0.0014,1e+08,1050
67984.6181,528253.9925,2607.5188,19.5618,1060.9347,8192.7236,9e-04,1e+08,1051
77984.6181,528253.9925,2654.4978,19.6521,1044.6277,15514.1973,5e-04,1e+08,1052
87984.6181,528253.9925,2670.7466,19.7578,1055.207,24230.8965,4e-04,1e+08,1053
97984.6181,528253.9925,2669.8801,19.9614,1083.7964,33048.5,3e-04,1e+08,1054
107984.6181,528253.9925,2685.696,20.1329,1019.2443,34982.625,0.0019,1e+08,1055
117984.6181,528253.9925,2691.5354,20.2371,957.8133,32350.1191,0.0034,1e+08,1056
127984.6181,528253.9925,2707.8057,20.2587,1004.8499,28934.0859,0.0043,1e+08,1057
137984.6181,528253.9925,2753.4458,20.227,957.4661,21613.1387,0.0052,1e+08,1058
147984.6181,528253.9925,2830.3359,20.1055,825.2574,12465.0684,0.0059,1e+08,1059
157984.6181,528253.9925,3014.6702,19.9713,812.3079,4150.9873,0.0066,1e+08,1060
167984.6181,528253.9925,3078.6833,19.836,849.4003,4084.1624,0.0072,1e+08,1061
177984.6181,528253.9925,2969.8389,19.7149,997.8042,10506.9453,0.0076,1e+08,1062
187984.6181,528253.9925,2936.2852,19.6146,1079.7395,13109.6807,0.007,1e+08,1063
197984.6181,528253.9925,2962.5789,19.5634,1022.8504,7047.0918,0.0046,1e+08,1064
207984.6181,528253.9925,3004.3479,19.5382,959.3293,3238.8591,0.0025,1e+08,1065
217984.6181,528253.9925,2931.1035,19.5952,935.0551,8919.4141,0.0024,1e+08,1066
227984.6181,528253.9925,2903.0327,19.6719,911.4775,18365.7168,0.0025,1e+08,1067
237984.6181,528253.9925,2948.0991,19.7893,946.8682,28106.207,0.0039,1e+08,1068
247984.6181,528253.9925,3008.4358,19.9758,992.7234,37964.6719,0.0054,1e+08,1069
257984.6181,528253.9925,3066.8513,20.2493,1007.7994,46985.4883,0.0063,1e+08,1070
267984.6181,528253.9925,3133.3484,20.5194,925.9304,45419.8008,0.0069,1e+08,1071
277984.6181,528253.9925,3189.155,20.7772,901.0515,39587.6602,0.0072,1e+08,1072
287984.6181,528253.9925,3230.9714,20.8021,878.3573,35408.3672,0.0073,1e+08,1073
297984.6181,528253.9925,3275.0745,20.7771,863.4968,33328.25,0.0071,1e+08,1074
307984.6181,528253.9925,3290.3389,20.633,807.2543,28646.8262,0.0065,1e+08,1075
317984.6181,528253.9925,3307.4956,20.4746,751.7327,19845.5605,0.0059,1e+08,1076
327984.6181,528253.9925,3317.8098,20.3008,718.6973,10498.3682,0.0055,1e+08,1077
337984.6181,528253.9925,3343.4312,20.1488,787.6445,2344.3689,0.0052,1e+08,1078
347984.6181,528253.9925,3391.0144,20.0042,886.602,4031.1147,0.0063,1e+08,1079
357984.6181,528253.9925,3394.6858,20.0494,881.7548,11433.4355,0.0074,1e+08,1080
367984.6181,528253.9925,3456.9797,20.1299,820.9658,19175.7754,0.0116,1e+08,1081
377984.6181,528253.9925,3537.4431,20.2964,737.3035,26191.4336,0.0164,1e+08,1082
387984.6181,528253.9925,3621.7439,20.4131,686.3818,27556.4824,0.0284,1e+08,1083
397984.6181,528253.9925,3711.4568,20.4748,769.3087,22546.418,0.0438,1e+08,1084
407984.6181,528253.9925,3815.8215,20.4046,858.4565,15247.7998,0.0624,1e+08,1085
417984.6181,528253.9925,3906.7188,20.2857,881.3256,7874.6372,0.0836,1e+08,1086
427984.6181,528253.9925,4002.9006,20.3607,889.6153,3180.9014,0.0955,1e+08,1087
437984.6181,528253.9925,4055.7878,20.4939,946.4558,6041.5239,0.089,1e+08,1088
447984.6181,528253.9925,4103.3315,20.7991,985.0185,12241.4785,0.0797,1e+08,1089
457984.6181,528253.9925,4156.5737,21.2306,920.7346,16977.9629,0.0581,1e+08,1090
467984.6181,528253.9925,4214.0771,21.7845,777.3475,22453.1582,0.0359,1e+08,1091
477984.6181,528253.9925,4258.0625,22.4693,807.77,29462.8203,0.0272,1e+08,1092
487984.6181,528253.9925,4292.749,23.2008,1036.0073,37483.582,0.0185,1e+08,1093
497984.6181,528253.9925,4348.7705,23.7896,1129.7069,46206.3086,0.0357,1e+08,1094
507984.6181,528253.9925,4409.3428,24.3616,1114.9027,55381.5586,0.0607,1e+08,1095
517984.6181,528253.9925,4461.0669,24.8675,1133.4756,62427.3711,0.1315,1e+08,1096
527984.6181,528253.9925,4510.814,25.3286,1090.1947,60694.1992,0.2324,1e+08,1097
-32015.3819,518253.9925,75.6871,20.0448,1168.6842,17699.875,7e-04,1e+08,1098
-22015.3819,518253.9925,89.6466,19.9559,1233.7639,10676.7979,5e-04,1e+08,1099
-12015.3819,518253.9925,143.3469,19.8171,1169.0963,7624.5684,2e-04,1e+08,1100
-2015.3819,518253.9925,596.6987,19.6359,1046.1178,5076.541,8e-04,1e+08,1101
7984.6181,518253.9925,1446.9337,19.4814,978.4173,1616.189,0.0014,1e+08,1102
17984.6181,518253.9925,1953.3455,19.3399,953.7855,1089.6948,0.0021,1e+08,1103
27984.6181,518253.9925,2245.0762,19.303,986.5461,816.6248,0.0029,1e+08,1104
37984.6181,518253.9925,2341.5881,19.3267,988.3988,3952.7119,0.0031,1e+08,1105
47984.6181,518253.9925,2521.4282,19.4829,992.2213,9325.0801,0.0027,1e+08,1106
57984.6181,518253.9925,2629.9048,19.6178,989.0895,13359.2715,0.0022,1e+08,1107
67984.6181,518253.9925,2663.4397,19.7368,972.5178,15549.4014,0.0015,1e+08,1108
77984.6181,518253.9925,2716.2578,19.8832,937.4742,20829.7461,9e-04,1e+08,1109
87984.6181,518253.9925,2734.2312,20.0417,937.1092,28641.7539,5e-04,1e+08,1110
97984.6181,518253.9925,2726.3701,20.2683,1003.1488,36291.0586,1e-04,1e+08,1111
107984.6181,518253.9925,2743.0383,20.4659,937.3252,35090.207,0.001,1e+08,1112
117984.6181,518253.9925,2760.1143,20.5984,913.0414,31619.0742,0.0018,1e+08,1113
127984.6181,518253.9925,2769.4541,20.613,931.4571,29561.5977,0.0026,1e+08,1114
137984.6181,518253.9925,2777.354,20.5477,943.1464,24233.7246,0.0034,1e+08,1115
147984.6181,518253.9925,2810.375,20.4342,843.2874,14768.5879,0.004,1e+08,1116
157984.6181,518253.9925,2940.7764,20.3128,805.4025,5573.3184,0.0047,1e+08,1117
167984.6181,518253.9925,3182.3022,20.188,818.1182,1791.5551,0.0047,1e+08,1118
177984.6181,518253.9925,3031.7214,20.0651,852.0483,3716.5198,0.004,1e+08,1119
187984.6181,518253.9925,3157.5088,19.9443,868.0939,7295.688,0.0031,1e+08,1120
197984.6181,518253.9925,3029.2866,19.8724,837.4623,4248.2192,0.0017,1e+08,1121
207984.6181,518253.9925,3025.2126,19.8292,828.1516,1431.9347,7e-04,1e+08,1122
217984.6181,518253.9925,2953.3689,19.9668,830.0427,8147.8579,0.002,1e+08,1123
227984.6181,518253.9925,2959.5315,20.1308,822.5404,17982.6465,0.0035,1e+08,1124
237984.6181,518253.9925,3037.1331,20.2946,824.0071,27878.291,0.0044,1e+08,1125
247984.6181,518253.9925,3100.801,20.4548,840.3654,37801,0.0053,1e+08,1126
257984.6181,518253.9925,3163.1658,20.6041,831.1364,47701.3125,0.0053,1e+08,1127
267984.6181,518253.9925,3225.5486,20.7076,785.5601,51826.125,0.0049,1e+08,1128
277984.6181,518253.9925,3267.5203,20.777,851.6449,47991.9609,0.0044,1e+08,1129
287984.6181,518253.9925,3319.9678,20.7032,915.7451,44579.1875,0.0042,1e+08,1130
297984.6181,518253.9925,3350.0588,20.5989,858.9169,40778.8633,0.0043,1e+08,1131
307984.6181,518253.9925,3365.6689,20.4395,796.0508,32411.2363,0.0049,1e+08,1132
317984.6181,518253.9925,3381.0181,20.2777,755.071,23352.1445,0.0062,1e+08,1133
327984.6181,518253.9925,3385.2039,20.1144,668.8556,14552.0742,0.0089,1e+08,1134
337984.6181,518253.9925,3381.7266,19.9526,664.6595,6218.0791,0.0122,1e+08,1135
347984.6181,518253.9925,3447.1404,19.7905,816.821,2021.2025,0.0177,1e+08,1136
357984.6181,518253.9925,3502.1812,19.9032,770.0441,5809.5117,0.0236,1e+08,1137
367984.6181,518253.9925,3543.5498,20.0505,750.4749,13075.8145,0.0339,1e+08,1138
377984.6181,518253.9925,3635.9773,20.2655,733.9179,20413.2324,0.0453,1e+08,1139
387984.6181,518253.9925,3746.1855,20.4183,704.8824,27127.1621,0.0644,1e+08,1140
397984.6181,518253.9925,3844.8723,20.49,771.4442,27612.6719,0.0874,1e+08,1141
407984.6181,518253.9925,3941.0413,20.4234,841.0056,21603.6445,0.1101,1e+08,1142
417984.6181,518253.9925,4018.3079,20.3025,874.3552,13963.0811,0.1316,1e+08,1143
427984.6181,518253.9925,4071.9756,20.4023,887.1688,6251.3232,0.1424,1e+08,1144
437984.6181,518253.9925,4130.5981,20.564,920.7096,2912.0701,0.1282,1e+08,1145
447984.6181,518253.9925,4161.1172,20.8919,941.498,7931.7588,0.1116,1e+08,1146
457984.6181,518253.9925,4213.8018,21.3325,906.6741,16172.042,0.0863,1e+08,1147
467984.6181,518253.9925,4265.166,21.9072,821.5805,24752.6152,0.0606,1e+08,1148
477984.6181,518253.9925,4319.8481,22.6306,824.1545,33443.5039,0.0498,1e+08,1149
487984.6181,518253.9925,4356.5503,23.416,1021.7298,42072.2734,0.0399,1e+08,1150
497984.6181,518253.9925,4404.2915,24.0574,1125.9224,50698.918,0.0594,1e+08,1151
507984.6181,518253.9925,4456.3125,24.6569,1159.639,59382.2734,0.0894,1e+08,1152
517984.6181,518253.9925,4506.3882,25.111,1142.1832,67342.3906,0.171,1e+08,1153
527984.6181,518253.9925,4555.9629,25.5227,1165.1997,68251.6016,0.2949,1e+08,1154
-42015.3819,508253.9925,72.5477,20.28,1196.6409,11883.6523,8e-04,1e+08,1155
-32015.3819,508253.9925,83.4652,20.162,1228.0083,12356.6777,8e-04,1e+08,1156
-22015.3819,508253.9925,120.0645,20.1042,1256.4274,7118.7759,6e-04,1e+08,1157
-12015.3819,508253.9925,524.6627,19.9784,1193.6863,2024.9885,4e-04,1e+08,1158
-2015.3819,508253.9925,1407.9347,19.7952,1038.4084,2532.1968,8e-04,1e+08,1159
7984.6181,508253.9925,1969.75,19.6342,967.5706,1028.7294,0.0013,1e+08,1160
17984.6181,508253.9925,2230.8606,19.4842,1008.742,1095.3693,0.0021,1e+08,1161
27984.6181,508253.9925,2390.3975,19.4283,1074.0823,655.3006,0.0031,1e+08,1162
37984.6181,508253.9925,2554.771,19.4408,1073.5536,1222.3795,0.0036,1e+08,1163
47984.6181,508253.9925,2637.7156,19.6057,1076.0981,7086.2466,0.0035,1e+08,1164
57984.6181,508253.9925,2705.5864,19.7685,1022.5828,16313.084,0.0032,1e+08,1165
67984.6181,508253.9925,2746.8633,19.9297,948.4398,23312.4844,0.0024,1e+08,1166
77984.6181,508253.9925,2761.0881,20.1271,879.499,28333.8965,0.0016,1e+08,1167
87984.6181,508253.9925,2806.9043,20.3357,888.2635,34075.7109,0.001,1e+08,1168
97984.6181,508253.9925,2778.9263,20.5836,928.8415,34427.0742,3e-04,1e+08,1169
107984.6181,508253.9925,2792.833,20.8026,869.3646,27636.9746,7e-04,1e+08,1170
117984.6181,508253.9925,2807.6506,20.9518,815.2892,22812.2246,0.0011,1e+08,1171
127984.6181,508253.9925,2814.1118,20.975,820.5858,21398.7441,0.0019,1e+08,1172
137984.6181,508253.9925,2829.8059,20.9114,844.6416,22722.5039,0.0028,1e+08,1173
147984.6181,508253.9925,2829.2288,20.8448,860.7112,17588.9648,0.0035,1e+08,1174
157984.6181,508253.9925,2906.8372,20.7798,833.0967,9334.793,0.0042,1e+08,1175
167984.6181,508253.9925,2973.4707,20.7057,773.9154,4105.3936,0.0041,1e+08,1176
177984.6181,508253.9925,3075.1538,20.6268,761.8153,1622.3347,0.0033,1e+08,1177
187984.6181,508253.9925,3232.5029,20.5356,737.6115,2520.657,0.0024,1e+08,1178
197984.6181,508253.9925,3156.759,20.4905,736.7227,2571.0317,0.0016,1e+08,1179
207984.6181,508253.9925,2997.6394,20.4754,734.8525,3957.0229,0.001,1e+08,1180
217984.6181,508253.9925,3049.7607,20.6383,830.7229,11302.2773,0.0022,1e+08,1181
227984.6181,508253.9925,3043.9458,20.8271,869.3145,20139.543,0.0034,1e+08,1182
237984.6181,508253.9925,3130.1604,21.0098,789.5282,29601.7012,0.0044,1e+08,1183
247984.6181,508253.9925,3199.1147,21.1593,769.1154,39274.6289,0.0054,1e+08,1184
257984.6181,508253.9925,3262.509,21.2529,732.8724,49037.4102,0.0066,1e+08,1185
267984.6181,508253.9925,3314.2385,21.2399,712.8772,56968.9453,0.008,1e+08,1186
277984.6181,508253.9925,3349.5266,21.1528,768.8736,56859.3828,0.0107,1e+08,1187
287984.6181,508253.9925,3398.6516,20.9625,783.7768,52893.168,0.0149,1e+08,1188
297984.6181,508253.9925,3432.0278,20.7512,727.8859,45557.0234,0.0206,1e+08,1189
307984.6181,508253.9925,3450.8674,20.5485,728.6876,36714.0898,0.029,1e+08,1190
317984.6181,508253.9925,3464.9158,20.3628,686.2183,28147.0371,0.0381,1e+08,1191
327984.6181,508253.9925,3479.5513,20.2103,679.1978,19929.9023,0.0481,1e+08,1192
337984.6181,508253.9925,3470.6064,20.0671,681.886,12366.7676,0.0587,1e+08,1193
347984.6181,508253.9925,3507.3289,19.9301,676.0854,5825.0259,0.0695,1e+08,1194
357984.6181,508253.9925,3605.55,20.0379,656.0769,2501.4165,0.0807,1e+08,1195
367984.6181,508253.9925,3686.0415,20.1899,690.1799,6796.8281,0.0961,1e+08,1196
377984.6181,508253.9925,3755.0464,20.4304,711.1698,14291.0596,0.1129,1e+08,1197
387984.6181,508253.9925,3858.6797,20.5963,698.5743,20649.7227,0.1356,1e+08,1198
397984.6181,508253.9925,3959.8818,20.6473,694.6144,25812.8984,0.1621,1e+08,1199
407984.6181,508253.9925,4023.9358,20.6312,741.647,26182.959,0.1836,1e+08,1200
417984.6181,508253.9925,4086.5259,20.585,824.5161,19681.0137,0.198,1e+08,1201
427984.6181,508253.9925,4127.543,20.7162,824.136,11905.7646,0.2021,1e+08,1202
437984.6181,508253.9925,4168.3804,20.8955,846.8899,4762.7607,0.1759,1e+08,1203
447984.6181,508253.9925,4225.582,21.1948,877.8032,4741.9814,0.1483,1e+08,1204
457984.6181,508253.9925,4265.2529,21.5993,923.2931,13026.0312,0.1189,1e+08,1205
467984.6181,508253.9925,4314.6021,22.1581,896.6107,22831.6621,0.0889,1e+08,1206
477984.6181,508253.9925,4358.7832,22.873,765.3212,32752.1543,0.0748,1e+08,1207
487984.6181,508253.9925,4398.1064,23.6703,930.9622,42709.6523,0.0627,1e+08,1208
497984.6181,508253.9925,4444.0024,24.3436,1019.3289,52681.4766,0.0827,1e+08,1209
507984.6181,508253.9925,4504.5376,24.9643,1101.6737,62488.3828,0.1175,1e+08,1210
517984.6181,508253.9925,4551.8091,25.3564,1122.3062,71805.8359,0.208,1e+08,1211
-52015.3819,498253.9925,75.4821,20.5408,1221.3507,9270.2471,6e-04,1e+08,1212
-42015.3819,498253.9925,136.8595,20.4553,1193.2961,4473.563,8e-04,1e+08,1213
-32015.3819,498253.9925,105.519,20.3773,1210.6831,7665.5786,9e-04,1e+08,1214
-22015.3819,498253.9925,421.9145,20.317,1231.8732,6420.1475,8e-04,1e+08,1215
-12015.3819,498253.9925,1331.5101,20.1801,1173.6227,1547.1388,8e-04,1e+08,1216
-2015.3819,498253.9925,1892.9739,19.979,1019.3745,301.7551,0.001,1e+08,1217
7984.6181,498253.9925,2212.271,19.8125,980.1321,409.0247,0.0013,1e+08,1218
17984.6181,498253.9925,2396.699,19.6611,1049.986,1468.902,0.0021,1e+08,1219
27984.6181,498253.9925,2507.0391,19.6259,1068.0187,1523.0398,0.0031,1e+08,1220
37984.6181,498253.9925,2643.209,19.6503,1101.2627,1801.8502,0.0038,1e+08,1221
47984.6181,498253.9925,2736.7773,19.8098,1072.6207,7279.4863,0.0043,1e+08,1222
57984.6181,498253.9925,2803.998,19.9803,1002.6334,16036.2373,0.0043,1e+08,1223
67984.6181,498253.9925,2854.3032,20.1594,990.0422,25374.9961,0.0035,1e+08,1224
77984.6181,498253.9925,2904.1292,20.3974,889.1552,33560.168,0.0027,1e+08,1225
87984.6181,498253.9925,2895.0779,20.6499,827.1912,36394.2656,0.0018,1e+08,1226
97984.6181,498253.9925,2839.0603,20.9156,866.9576,29861.2227,8e-04,1e+08,1227
107984.6181,498253.9925,2827.9827,21.147,891.6075,21176.2637,9e-04,1e+08,1228
117984.6181,498253.9925,2840.9792,21.2935,825.518,14208.6582,0.001,1e+08,1229
127984.6181,498253.9925,2850.5288,21.3465,806.4241,11809.7559,0.0018,1e+08,1230
137984.6181,498253.9925,2862.2197,21.332,823.5433,15666.4141,0.0028,1e+08,1231
147984.6181,498253.9925,2878.8806,21.3572,856.9194,19609.8828,0.0036,1e+08,1232
157984.6181,498253.9925,2889.9199,21.3916,871.6938,15703.6025,0.0042,1e+08,1233
167984.6181,498253.9925,3022.7393,21.4001,794.965,9323.6416,0.0042,1e+08,1234
177984.6181,498253.9925,3309.7996,21.3964,763.1756,2181.0193,0.0034,1e+08,1235
187984.6181,498253.9925,3246.499,21.3646,734.9078,2466.6018,0.0026,1e+08,1236
197984.6181,498253.9925,3174.2524,21.3682,716.3533,2176.3291,0.0021,1e+08,1237
207984.6181,498253.9925,3034.4568,21.3969,732.2207,6203.6514,0.0017,1e+08,1238
217984.6181,498253.9925,3079.2498,21.5295,772.3051,15241.0352,0.0024,1e+08,1239
227984.6181,498253.9925,3137.2996,21.6822,847.5994,24209.8828,0.0032,1e+08,1240
237984.6181,498253.9925,3212.3542,21.8544,801.6235,33120.8047,0.0043,1e+08,1241
247984.6181,498253.9925,3292.5176,21.9886,793.7495,42188.5703,0.0056,1e+08,1242
257984.6181,498253.9925,3355.5415,22.0512,715.4017,51488.1641,0.008,1e+08,1243
267984.6181,498253.9925,3400.9663,21.9291,741.3168,60569.625,0.0111,1e+08,1244
277984.6181,498253.9925,3427.2317,21.6724,770.7352,64249.7383,0.0168,1e+08,1245
287984.6181,498253.9925,3477.0122,21.3354,745.0214,58852.7578,0.0253,1e+08,1246
297984.6181,498253.9925,3516.2239,20.9854,710.9225,50390.6133,0.0364,1e+08,1247
307984.6181,498253.9925,3530.0703,20.716,718.0374,42012.0898,0.0526,1e+08,1248
317984.6181,498253.9925,3554.7795,20.4844,705.6677,33988.4531,0.0695,1e+08,1249
327984.6181,498253.9925,3575.2544,20.3295,680.3058,26535.6387,0.0868,1e+08,1250
337984.6181,498253.9925,3568.687,20.1928,661.7626,19516.957,0.1047,1e+08,1251
347984.6181,498253.9925,3599.6301,20.0687,654.5865,12111.542,0.1209,1e+08,1252
357984.6181,498253.9925,3673.4917,20.1721,662.8586,5089.5,0.1374,1e+08,1253
367984.6181,498253.9925,3794.4551,20.3272,670.3255,2834.4768,0.158,1e+08,1254
377984.6181,498253.9925,3881.8621,20.5931,684.2194,6914.6021,0.1801,1e+08,1255
387984.6181,498253.9925,3942.7983,20.776,673.0162,12486.1904,0.2066,1e+08,1256
397984.6181,498253.9925,4030.1353,20.8064,667.7519,18153.5488,0.2364,1e+08,1257
407984.6181,498253.9925,4094.0193,20.8326,700.5654,24122.541,0.2577,1e+08,1258
417984.6181,498253.9925,4144.4858,20.8625,742.8728,24789.0762,0.265,1e+08,1259
427984.6181,498253.9925,4185.918,21.0225,739.4387,18166.3613,0.2629,1e+08,1260
437984.6181,498253.9925,4220.6577,21.2085,746.2537,11524.8535,0.2248,1e+08,1261
447984.6181,498253.9925,4270.3398,21.446,808.5848,9669.7422,0.1854,1e+08,1262
457984.6181,498253.9925,4318.915,21.7695,876.9883,15468.8213,0.1518,1e+08,1263
467984.6181,498253.9925,4361.9189,22.2641,929.3475,24385.7344,0.1194,1e+08,1264
477984.6181,498253.9925,4407.9868,22.936,813.9816,33864.707,0.1044,1e+08,1265
487984.6181,498253.9925,4442.0225,23.7316,888.3287,43567.8242,0.093,1e+08,1266
497984.6181,498253.9925,4489.311,24.4209,988.1331,53379.1367,0.1144,1e+08,1267
507984.6181,498253.9925,4545.8057,25.0627,1027.4746,63255,0.1542,1e+08,1268
-72015.3819,488253.9925,65.3769,21.0338,1214.1293,20096.0488,7e-04,1e+08,1269
-62015.3819,488253.9925,79.6163,20.8384,1263.0834,14673.9082,6e-04,1e+08,1270
-52015.3819,488253.9925,122.6117,20.6694,1300.9866,5601.0264,5e-04,1e+08,1271
-42015.3819,488253.9925,453.6191,20.6342,1210.4441,1867.5402,7e-04,1e+08,1272
-32015.3819,488253.9925,374.4318,20.5891,1176.1816,4430.9619,9e-04,1e+08,1273
-22015.3819,488253.9925,1293.7836,20.5203,1144.6569,2571.2786,0.0011,1e+08,1274
-12015.3819,488253.9925,1895.7704,20.3689,1106.5786,957.2988,0.0013,1e+08,1275
-2015.3819,488253.9925,2185.5544,20.149,988.9746,317.7476,0.0013,1e+08,1276
7984.6181,488253.9925,2359.897,19.973,978.2493,566.5546,0.0013,1e+08,1277
17984.6181,488253.9925,2509.6453,19.8153,1021.6776,1536.4429,0.002,1e+08,1278
27984.6181,488253.9925,2628.7197,19.7987,984.7369,3910.4749,0.0031,1e+08,1279
37984.6181,488253.9925,2752.2048,19.8342,1008.2993,2236.2832,0.0041,1e+08,1280
47984.6181,488253.9925,2835.3965,19.9904,1001.5547,5939.8101,0.005,1e+08,1281
57984.6181,488253.9925,2851.7483,20.1675,990.764,13897.8438,0.0054,1e+08,1282
67984.6181,488253.9925,2861.439,20.3614,1023.72,22729.5527,0.0046,1e+08,1283
77984.6181,488253.9925,2837.4575,20.6344,873.0887,31349.0781,0.0038,1e+08,1284
87984.6181,488253.9925,2862.291,20.9259,829.4948,32760.2441,0.0025,1e+08,1285
97984.6181,488253.9925,2868.9976,21.2087,778.7046,25832.6895,0.0013,1e+08,1286
107984.6181,488253.9925,2869.002,21.4507,871.316,17510.8477,0.0011,1e+08,1287
117984.6181,488253.9925,2877.3372,21.6028,872.5787,8670.5918,9e-04,1e+08,1288
127984.6181,488253.9925,2895.5867,21.7006,861.1431,4333.5942,0.0017,1e+08,1289
137984.6181,488253.9925,2897.2874,21.7597,843.4665,10087.9561,0.0028,1e+08,1290
147984.6181,488253.9925,2918.5674,21.8762,874.7777,18199.3535,0.0036,1e+08,1291
157984.6181,488253.9925,2930.1316,22.0028,917.0955,17826.543,0.0043,1e+08,1292
167984.6181,488253.9925,3023.3904,22.0582,811.6814,9167.6943,0.0043,1e+08,1293
177984.6181,488253.9925,3412.6106,22.0982,780.4399,1415.4156,0.0035,1e+08,1294
187984.6181,488253.9925,3317.6633,22.1094,747.7878,2023.5253,0.003,1e+08,1295
197984.6181,488253.9925,3205.2058,22.1477,822.2168,1759.1322,0.003,1e+08,1296
207984.6181,488253.9925,3111.6738,22.2071,811.096,6617.5029,0.0029,1e+08,1297
217984.6181,488253.9925,3157.9507,22.2886,759.4242,15694.2803,0.0033,1e+08,1298
227984.6181,488253.9925,3228.6343,22.3748,900.2252,25109.7949,0.0037,1e+08,1299
237984.6181,488253.9925,3297.7153,22.5032,835.8063,34253.8164,0.0052,1e+08,1300
247984.6181,488253.9925,3376.0725,22.6,792.4377,43189.1133,0.0069,1e+08,1301
257984.6181,488253.9925,3447.3379,22.6348,752.9567,52182.4375,0.0113,1e+08,1302
267984.6181,488253.9925,3486.2371,22.4672,760.9421,61117.8633,0.0175,1e+08,1303
277984.6181,488253.9925,3506.0571,22.1505,749.5026,67230.8203,0.0285,1e+08,1304
287984.6181,488253.9925,3555.428,21.7505,750.0614,63914.8281,0.0449,1e+08,1305
297984.6181,488253.9925,3594.4858,21.339,733.905,55896.1523,0.0645,1e+08,1306
307984.6181,488253.9925,3615.4666,21.0283,714.8755,48019.7461,0.0903,1e+08,1307
317984.6181,488253.9925,3649.7522,20.7537,701.1588,40660.75,0.1164,1e+08,1308
327984.6181,488253.9925,3664.5896,20.5579,678.5974,33513.4297,0.1401,1e+08,1309
337984.6181,488253.9925,3662.042,20.3805,671.6845,26091.6113,0.164,1e+08,1310
347984.6181,488253.9925,3694.1746,20.2166,671.1823,18594.9902,0.1876,1e+08,1311
357984.6181,488253.9925,3750.7622,20.3025,678.9928,11095.791,0.2118,1e+08,1312
